user,book,rating
/review/list/4166936-cora-tea-party-princess,/book/show/18332131-a-dark-and-twisted-tide,3.94
/review/list/4166936-cora-tea-party-princess,/book/show/18522304-silencing-sapphire,4.16
/review/list/4166936-cora-tea-party-princess,/book/show/18522351-the-colour-of-magic,3.99
/review/list/4166936-cora-tea-party-princess,/book/show/18525289-gibside,5.0
/review/list/4166936-cora-tea-party-princess,/book/show/18657686-war-girls,3.81
/review/list/4166936-cora-tea-party-princess,/book/show/18664167-mind-games,3.93
/review/list/4166936-cora-tea-party-princess,/book/show/18665259-picture-perfect,4.12
/review/list/4166936-cora-tea-party-princess,/book/show/18760207-white-hart,3.72
/review/list/4166936-cora-tea-party-princess,/book/show/18778603-i-see-london,3.87
/review/list/4166936-cora-tea-party-princess,/book/show/18884761-a-girl-called-malice,4.4
/review/list/4166936-cora-tea-party-princess,/book/show/19105586-full-steam-ahead,3.62
/review/list/4166936-cora-tea-party-princess,/book/show/19440693-rebel-bride,3.48
/review/list/4166936-cora-tea-party-princess,/book/show/19539419-black-widow-volume-1,4.05
/review/list/4166936-cora-tea-party-princess,/book/show/19883469-rose-bride,3.65
/review/list/4166936-cora-tea-party-princess,/book/show/20596747-storm-in-a-b-cup---a-breast-cancer-tale,4.17
/review/list/4166936-cora-tea-party-princess,/book/show/20654100-the-castle,3.89
/review/list/4166936-cora-tea-party-princess,/book/show/21056027-maybe-this-christmas,4.16
/review/list/4166936-cora-tea-party-princess,/book/show/22905669-with-every-breath,4.14
/review/list/4166936-cora-tea-party-princess,/book/show/24926015-simon-vs-the-homo-sapiens-agenda,4.33
/review/list/4166936-cora-tea-party-princess,/book/show/25443389-extraordinary-means,3.97
/review/list/4166936-cora-tea-party-princess,/book/show/3865859-imposible,3.97
/review/list/4166936-cora-tea-party-princess,/book/show/40126081-fated,3.93
/review/list/4166936-cora-tea-party-princess,/book/show/40495957-heartstopper,4.7
/review/list/4166936-cora-tea-party-princess,/book/show/42776830-the-year-after-you,4.9
/review/list/4166936-cora-tea-party-princess,/book/show/5985499-howl-s-moving-castle,4.3
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/15704174-gone-girl,4.06
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/15749887-beautiful-disaster,4.13
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/15950496-slammed,4.28
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/16098470-the-pirate-s-reckless-touch,2.92
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/17118893-the-fault-in-our-stars,4.24
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/17156082-hopeless,4.31
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/17859082-reconstructing-amelia,3.83
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/17899054-lost-and-found,4.12
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/18517479-divergent,4.21
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/18713356-insurgent,4.05
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/20875244-the-book-thief,4.37
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/23125266-i-let-you-go,4.07
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/25066807-jessica-jones,4.05
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/25066808-jessica-jones,4.11
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/26219330-a-very-country-christmas,3.41
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/29626641-it-ends-with-us,4.41
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/33280872-without-merit,3.91
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/5607787-city-of-glass,4.33
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/6324651-the-shining,4.2
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/6472227-catching-fire,4.29
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/7710333-mockingjay,4.03
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/8131377-abraham-lincoln-vampire-hunter,3.7
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/8427679-dark-places,3.93
/review/list/14895890-rebecca-not-reviewing-at-the-moment,/book/show/9721690-starcrossed,4.07
/review/list/33931822-destiny-brown,/book/show/17857648-the-book-thief,4.37
/review/list/33931822-destiny-brown,/book/show/18619684-the-time-traveler-s-wife,3.96
/review/list/33931822-destiny-brown,/book/show/21912494-rolling-thunder,4.01
/review/list/33931822-destiny-brown,/book/show/25211206-across-the-pond,4.45
/review/list/33931822-destiny-brown,/book/show/2767052-the-hunger-games,4.33
/review/list/49901449-rishit,/book/show/17368419-barf-ki-chita,3.85
/review/list/49901449-rishit,/book/show/17465439-aadamkhoron-ka-swarg,3.94
/review/list/49901449-rishit,/book/show/17466531-maut-ka-olympic,4.0
/review/list/49901449-rishit,/book/show/18264279-nagayan-collection,4.26
/review/list/49901449-rishit,/book/show/18615070-success-2020,4.6
/review/list/49901449-rishit,/book/show/25800088-ashoka,4.25
/review/list/49901449-rishit,/book/show/25912157-the-monk-who-sold-his-ferrari,3.81
/review/list/49901449-rishit,/book/show/26875162-bankelal-digest---1,4.57
/review/list/49901449-rishit,/book/show/27036300-box-3014,5.0
/review/list/49901449-rishit,/book/show/27112493-she,4.13
/review/list/49901449-rishit,/book/show/27507853-rukhsat-the-departure,4.1
/review/list/49901449-rishit,/book/show/28388212-yetunde,4.21
/review/list/49901449-rishit,/book/show/28597872-nasoor-doga,4.64
/review/list/49901449-rishit,/book/show/30739706-make-your-husband-your-boyfriend-again,4.11
/review/list/49901449-rishit,/book/show/31480211-for-kids-by-kids,5.0
/review/list/49901449-rishit,/book/show/31684066-the-truth-about-drugs,5.0
/review/list/49901449-rishit,/book/show/32149793-let-the-game-begin,3.74
/review/list/49901449-rishit,/book/show/33398187-teenage-diaries,4.19
/review/list/49901449-rishit,/book/show/33512151-teenage-diaries-the-days-that-were,4.19
/review/list/49901449-rishit,/book/show/33959618-no-mans-land,5.0
/review/list/49901449-rishit,/book/show/6527051-krishna,4.31
/review/list/49901449-rishit,/book/show/7831435-the-amulet-of-samarkand,3.98
/review/list/16273240-april-wood,/book/show/22095545-between-worlds,4.31
/review/list/16273240-april-wood,/book/show/22303714-mazie-baby,4.17
/review/list/16273240-april-wood,/book/show/22351611-god-doesn-t-love-us-all-the-same,4.12
/review/list/16273240-april-wood,/book/show/22538869-love-poison,4.46
/review/list/16273240-april-wood,/book/show/22693081-meredith-out-of-the-darkness,4.04
/review/list/16273240-april-wood,/book/show/22693099-meredith-against-the-wind,4.61
/review/list/16273240-april-wood,/book/show/22693106-meredith-into-the-fire,4.44
/review/list/16273240-april-wood,/book/show/22752574-as-good-as-it-gets,3.73
/review/list/16273240-april-wood,/book/show/22755535-amelia,4.45
/review/list/16273240-april-wood,/book/show/36427158-wicked-haunted,4.54
/review/list/16273240-april-wood,/book/show/36459769-pocketful-of-bones,3.64
/review/list/16273240-april-wood,/book/show/36493095-catherine-and-the-wind,5.0
/review/list/16273240-april-wood,/book/show/37871329-liar-liar,4.24
/review/list/16273240-april-wood,/book/show/37933811-mercy-brown-part-1,4.17
/review/list/16273240-april-wood,/book/show/40280927-dragon-song,4.25
/review/list/16273240-april-wood,/book/show/41596423-crave,4.23
/review/list/16273240-april-wood,/book/show/42078466-amid-summer-s-nightmare,5.0
/review/list/34170124-t-r-robinson,/book/show/12666468-death-of-kings,4.29
/review/list/34170124-t-r-robinson,/book/show/12824182-charles-dickens,4.01
/review/list/34170124-t-r-robinson,/book/show/13449478-the-church-of-tango,3.96
/review/list/34170124-t-r-robinson,/book/show/13505691-seesaw,3.83
/review/list/34170124-t-r-robinson,/book/show/15505212-wrong-place-wrong-time,3.8
/review/list/34170124-t-r-robinson,/book/show/16119516-i-win,4.27
/review/list/34170124-t-r-robinson,/book/show/17056000-addicted-to-dimes,4.58
/review/list/34170124-t-r-robinson,/book/show/17673603-angel-with-drumsticks,4.71
/review/list/34170124-t-r-robinson,/book/show/18170350-an-inspiring-true-story,4.13
/review/list/34170124-t-r-robinson,/book/show/18464101-saying-goodbye-to-warsaw,3.86
/review/list/34170124-t-r-robinson,/book/show/18921350-bitter-memoriess,3.89
/review/list/34170124-t-r-robinson,/book/show/19219755-jane-austen,3.99
/review/list/34170124-t-r-robinson,/book/show/21263089-walking-over-eggshells,4.24
/review/list/34170124-t-r-robinson,/book/show/21800439-tales-of-erana,4.5
/review/list/34170124-t-r-robinson,/book/show/22283235-drowning-in-memories,4.52
/review/list/34170124-t-r-robinson,/book/show/22475876-things-i-am-ashamed-of,3.35
/review/list/34170124-t-r-robinson,/book/show/22741541-amie,4.06
/review/list/34170124-t-r-robinson,/book/show/23640787-truth-lies-propaganda,4.56
/review/list/34170124-t-r-robinson,/book/show/24291023-out-of-the-shoebox,3.8
/review/list/34170124-t-r-robinson,/book/show/24659901-double-down,4.0
/review/list/34170124-t-r-robinson,/book/show/28095266-against-all-odds---the-most-amazing-true-life-story-you-ll-ever-read,3.79
/review/list/34170124-t-r-robinson,/book/show/29856515-tears-of-innocence,4.45
/review/list/34170124-t-r-robinson,/book/show/31693693-sleeping-with-the-blackbirds,3.96
/review/list/34170124-t-r-robinson,/book/show/32055088-square-peg-in-a-round-hole,4.0
/review/list/34170124-t-r-robinson,/book/show/32702404-cane-confessions,4.2
/review/list/34170124-t-r-robinson,/book/show/35213545-the-aegis-of-kali,5.0
/review/list/34170124-t-r-robinson,/book/show/35519670-the-very-worst-riding-school-in-the-world,3.5
/review/list/34170124-t-r-robinson,/book/show/35568616-confused-memories,4.0
/review/list/34170124-t-r-robinson,/book/show/39604729-where-destiny-commands,5.0
/review/list/34170124-t-r-robinson,/book/show/6978430-chickens-mules-and-two-old-fools,4.0
/review/list/6111245-rose-desert-rose,/book/show/16133799-prophecy-girl,3.67
/review/list/6111245-rose-desert-rose,/book/show/16147407-the-flower-of-isbelline,4.1
/review/list/6111245-rose-desert-rose,/book/show/16176186-into-the-dark-vol-1,3.71
/review/list/6111245-rose-desert-rose,/book/show/16299796-into-the-dark-vol-2,3.77
/review/list/6111245-rose-desert-rose,/book/show/16339997-eric-elmoor-and-the-gauntlet-of-godric,4.31
/review/list/6111245-rose-desert-rose,/book/show/16567625-into-the-dark-vol-3,4.03
/review/list/6111245-rose-desert-rose,/book/show/17185551-breed-of-envy,4.16
/review/list/6111245-rose-desert-rose,/book/show/17190280-into-the-dark-vol-4,4.02
/review/list/6111245-rose-desert-rose,/book/show/17289823-rewrite-redemption,3.99
/review/list/6111245-rose-desert-rose,/book/show/17303111-post-mortem-parish-mail-2,4.51
/review/list/6111245-rose-desert-rose,/book/show/17410218-alloria,4.39
/review/list/6111245-rose-desert-rose,/book/show/17875147-blood-roses,3.77
/review/list/6111245-rose-desert-rose,/book/show/18189614-introductions,4.11
/review/list/6111245-rose-desert-rose,/book/show/18522494-cassie-scot,3.91
/review/list/6111245-rose-desert-rose,/book/show/18631860-eden-at-the-edge-of-midnight,3.83
/review/list/6111245-rose-desert-rose,/book/show/19114724-secrets-and-lies,4.0
/review/list/6111245-rose-desert-rose,/book/show/30967891-kaitlin-s-tale,4.5
/review/list/6111245-rose-desert-rose,/book/show/36588242-rain-falling-on-tamarind-trees,4.38
/review/list/6111245-rose-desert-rose,/book/show/36608661-why-many-christians-will-miss-heaven,5.0
/review/list/6111245-rose-desert-rose,/book/show/36608666-biblical-steps-to-dealing-with-the-jilt-of-your-lover,5.0
/review/list/6111245-rose-desert-rose,/book/show/38884547-magic-harvest,3.74
/review/list/6111245-rose-desert-rose,/book/show/41029734-sandy-s-fight,5.0
/review/list/823548-p-i,/book/show/13489986-zippered-flesh,3.76
/review/list/823548-p-i,/book/show/14994631-rise-of-the-magi-forgotten-portals-series,4.02
/review/list/823548-p-i,/book/show/17285057-the-secret-door,3.71
/review/list/823548-p-i,/book/show/6436732-fearless,4.18
/review/list/823548-p-i,/book/show/6457153-three-novels-of-ancient-egypt,4.41
/review/list/823548-p-i,/book/show/7848827-crucifying-angel,4.4
/review/list/31024389-john-autero,/book/show/12287209-wool,4.12
/review/list/31024389-john-autero,/book/show/17122158-all-i-need-to-know-i-learned-from-kiss,3.89
/review/list/31024389-john-autero,/book/show/17373223-the-ritalin-orgy,3.75
/review/list/31024389-john-autero,/book/show/25064026-the-scorpion,4.13
/review/list/31024389-john-autero,/book/show/27038586-keepers-of-men,4.6
/review/list/31024389-john-autero,/book/show/27283096-the-dark-element,3.81
/review/list/31024389-john-autero,/book/show/27385804-yaser-and-yasmeen,4.68
/review/list/31024389-john-autero,/book/show/27431418-coinman,3.93
/review/list/31024389-john-autero,/book/show/27507396-half-a-mind,4.15
/review/list/31024389-john-autero,/book/show/28155655-the-rising-past,4.42
/review/list/31024389-john-autero,/book/show/29424038-tommy-s-exodus,4.71
/review/list/31024389-john-autero,/book/show/29653954-251-things-to-do-in-tofino,4.8
/review/list/31024389-john-autero,/book/show/30306835-brainrush,3.85
/review/list/31024389-john-autero,/book/show/30337329-born-from-the-ashes,4.74
/review/list/31024389-john-autero,/book/show/30370985-the-departed,3.9
/review/list/31024389-john-autero,/book/show/30528628-dreams-of-chaos,3.86
/review/list/31024389-john-autero,/book/show/30815205-travel-bug,3.81
/review/list/31024389-john-autero,/book/show/34096799-in-the-space-of-an-atom,4.0
/review/list/31024389-john-autero,/book/show/34628731-hyper,4.47
/review/list/31024389-john-autero,/book/show/36129012-operation-sunset,4.38
/review/list/31024389-john-autero,/book/show/36465610-the-day-i-saw-the-hummingbird,4.52
/review/list/31024389-john-autero,/book/show/41582571-a-different-kind-of-angel,4.8
/review/list/31024389-john-autero,/book/show/42426237-killer-in-the-retroscape,4.92
/review/list/31024389-john-autero,/book/show/6375845-batman,4.29
/review/list/31024389-john-autero,/book/show/6952423-i-am-ozzy,4.06
/review/list/31024389-john-autero,/book/show/9589792-red,3.83
/review/list/4174124-jola,/book/show/10803121-the-alloy-of-law,4.21
/review/list/4174124-jola,/book/show/11449491-the-night-stalker,4.37
/review/list/4174124-jola,/book/show/11477938-ja-inkwizytor-bicz-bo-y,3.86
/review/list/4174124-jola,/book/show/11515420-wielki-bazar-z-oto-brayana,4.05
/review/list/4174124-jola,/book/show/11735983-insurgent,4.05
/review/list/4174124-jola,/book/show/11741685-pan-lodowego-ogrodu-tom-4,4.2
/review/list/4174124-jola,/book/show/11870085-the-fault-in-our-stars,4.24
/review/list/4174124-jola,/book/show/12891107-king-of-thorns,4.2
/review/list/4174124-jola,/book/show/12893742-the-serpent-s-shadow,4.29
/review/list/4174124-jola,/book/show/15811559-the-plantagenets,4.18
/review/list/4174124-jola,/book/show/17332218-words-of-radiance,4.77
/review/list/4174124-jola,/book/show/22599493-the-witch-within,4.43
/review/list/4174124-jola,/book/show/34876657-komornik-rewers,4.14
/review/list/4174124-jola,/book/show/35003631-g-bia-nap-r,4.27
/review/list/4174124-jola,/book/show/36666672-ravencry,4.3
/review/list/4174124-jola,/book/show/38844987-spi-owy-gniew,3.42
/review/list/4174124-jola,/book/show/40040175-g-bia-bezkres,4.2
/review/list/4174124-jola,/book/show/41433468-bogowie-pustyni,4.12
/review/list/4174124-jola,/book/show/6579412-spartacus,3.81
/review/list/23216850-ashok,/book/show/10098912-chanakya-s-chant,3.7
/review/list/23216850-ashok,/book/show/13068417-for-a-fee-of-two-shillings,4.5
/review/list/23216850-ashok,/book/show/18625138-1001-questions-to-ask-before-having-a-baby,3.4
/review/list/23216850-ashok,/book/show/18657098-the-i-p-o,3.93
/review/list/23216850-ashok,/book/show/19184001-1001-questions-to-ask-before-you-get-married,3.87
/review/list/23216850-ashok,/book/show/22755795-private-india,3.34
/review/list/23216850-ashok,/book/show/23783699-salvation-row,4.31
/review/list/23216850-ashok,/book/show/24065887-to-save-her,3.62
/review/list/23216850-ashok,/book/show/25183204-cicada-spring,4.13
/review/list/23216850-ashok,/book/show/25266208-in-the-darkness-that-s-where-i-ll-know-you,3.97
/review/list/23216850-ashok,/book/show/25828352-from-dreamer-to-doer,4.13
/review/list/23216850-ashok,/book/show/25844044-back-story,3.99
/review/list/23216850-ashok,/book/show/26061318-deadly-messengers,3.62
/review/list/23216850-ashok,/book/show/29326164-anyone-can-get-an-a,4.43
/review/list/23216850-ashok,/book/show/31207961-the-12-nights-of-jeremy-sunson,3.94
/review/list/23216850-ashok,/book/show/35820332-13-steps-to-bloody-good-marks,3.8
/review/list/23216850-ashok,/book/show/35889647-the-everett-exorcism,4.16
/review/list/23216850-ashok,/book/show/36319689-the-vatican-children,4.41
/review/list/23216850-ashok,/book/show/36486750-the-little-blue-book-for-authors,4.59
/review/list/23216850-ashok,/book/show/36505017-witching-hour,4.3
/review/list/23216850-ashok,/book/show/36562166-the-tree-bears-witness,4.01
/review/list/23216850-ashok,/book/show/36982571-keepers-of-the-kalachakra,3.75
/review/list/23216850-ashok,/book/show/37301159-the-little-blue-book-for-authors,4.6
/review/list/23216850-ashok,/book/show/38492807-when-death-comes-for-you,3.75
/review/list/23216850-ashok,/book/show/38621851-fractured,4.46
/review/list/23216850-ashok,/book/show/38727186-best-seller,4.08
/review/list/23216850-ashok,/book/show/42389883-the-thirst-for-intimacy,3.07
/review/list/23216850-ashok,/book/show/9471031-the-rozabal-line,3.28
/review/list/44430291-saradia-chatterjee,/book/show/25958112-lunchtime-eavesdropper,4.47
/review/list/44430291-saradia-chatterjee,/book/show/26127035-bala-gala-the-brave-and-dangerous,4.49
/review/list/44430291-saradia-chatterjee,/book/show/26131753-fortune-69,4.21
/review/list/44430291-saradia-chatterjee,/book/show/26146829-boomers,4.5
/review/list/44430291-saradia-chatterjee,/book/show/26169522-we-never-left-you,4.5
/review/list/44430291-saradia-chatterjee,/book/show/26215029-spirit-of-the-wind,4.85
/review/list/44430291-saradia-chatterjee,/book/show/26222968-how-to-steal-a-truck-full-of-nickels,4.12
/review/list/44430291-saradia-chatterjee,/book/show/26521428-codename-cupcake,4.22
/review/list/44430291-saradia-chatterjee,/book/show/26543474-the-betrayal-of-ka,4.09
/review/list/44430291-saradia-chatterjee,/book/show/26812274-mia-and-the-awful-day,4.83
/review/list/44430291-saradia-chatterjee,/book/show/26831106-roads-circuses,4.28
/review/list/44430291-saradia-chatterjee,/book/show/27040598-no-trouble-at-all,4.56
/review/list/44430291-saradia-chatterjee,/book/show/27990806-a-new-baby-for-christmas,4.0
/review/list/44430291-saradia-chatterjee,/book/show/28192485-piggy-sense,4.33
/review/list/44430291-saradia-chatterjee,/book/show/29386396-the-rubber-fence,4.14
/review/list/23423339-groovy-lee,/book/show/17283332-hide-in-time,3.66
/review/list/23423339-groovy-lee,/book/show/17673589-invitation-to-love,3.38
/review/list/23423339-groovy-lee,/book/show/17834904-the-dead-in-their-vaulted-arches,4.16
/review/list/23423339-groovy-lee,/book/show/18368798-under-the-harvest-moon,3.75
/review/list/23423339-groovy-lee,/book/show/22377797-cause-she-s-a-good-girl,4.06
/review/list/23423339-groovy-lee,/book/show/24505346-as-my-wife,3.13
/review/list/23423339-groovy-lee,/book/show/26526474-last-90-days,4.3
/review/list/23423339-groovy-lee,/book/show/29214174-she,4.07
/review/list/23423339-groovy-lee,/book/show/30624057-the-french-wardrobe,3.07
/review/list/23423339-groovy-lee,/book/show/32052074-the-most-beautiful,4.09
/review/list/23423339-groovy-lee,/book/show/32587144-pandora,4.0
/review/list/23423339-groovy-lee,/book/show/33311446-enden,4.12
/review/list/23423339-groovy-lee,/book/show/33626307-obsessed,3.22
/review/list/23423339-groovy-lee,/book/show/34948946-cold-murder-dark-secrets,4.29
/review/list/23423339-groovy-lee,/book/show/35388144-cause-she-s-a-good-girl,4.06
/review/list/23423339-groovy-lee,/book/show/36073261-colors-in-the-dark,3.79
/review/list/23423339-groovy-lee,/book/show/41568071-a-body-resurrected,4.0
/review/list/34588624-tonya-coffey,/book/show/27968695-snow-moon,4.12
/review/list/34588624-tonya-coffey,/book/show/28397820-frog-hollow,4.25
/review/list/34588624-tonya-coffey,/book/show/29490870-wilder-revelation,4.18
/review/list/34588624-tonya-coffey,/book/show/31300132-wilder-legacy,4.27
/review/list/34588624-tonya-coffey,/book/show/33290438-beneath-the-skin,4.21
/review/list/34588624-tonya-coffey,/book/show/33918934-the-kids-ultimate-animal-adventure-book,5.0
/review/list/34588624-tonya-coffey,/book/show/34877567-magic-bound,4.14
/review/list/34588624-tonya-coffey,/book/show/35433584-rising-the-beast,4.83
/review/list/34588624-tonya-coffey,/book/show/35912831-the-other-side-of-dreams,4.67
/review/list/34588624-tonya-coffey,/book/show/36039237-trusting-god-through-cancer,5.0
/review/list/34588624-tonya-coffey,/book/show/36102492-immortal-magic,4.38
/review/list/34588624-tonya-coffey,/book/show/36162661-thunder-moon,4.78
/review/list/34588624-tonya-coffey,/book/show/36602120-birdplane,4.44
/review/list/34588624-tonya-coffey,/book/show/37557190-beyond-magic,4.53
/review/list/34588624-tonya-coffey,/book/show/37647832-a-calliope-crow-christmas,4.67
/review/list/34588624-tonya-coffey,/book/show/39781378-dark-fates,4.21
/review/list/34588624-tonya-coffey,/book/show/39865304-blood-magic,5.0
/review/list/34588624-tonya-coffey,/book/show/40011383-blood-magic,5.0
/review/list/34588624-tonya-coffey,/book/show/40405769-i-promise,3.93
/review/list/34588624-tonya-coffey,/book/show/40936113-cold-moon,4.86
/review/list/34588624-tonya-coffey,/book/show/41555431-wings-destruction,4.49
/review/list/34588624-tonya-coffey,/book/show/42075283-honor,5.0
/review/list/34588624-tonya-coffey,/book/show/42092380-blood-rebellion,4.63
/review/list/34588624-tonya-coffey,/book/show/42650779-souls-salvation,4.75
/review/list/33182504-prashant-pinge,/book/show/22747127-avantika-s-garden,5.0
/review/list/33182504-prashant-pinge,/book/show/22755873-naughty-avantika,4.67
/review/list/33182504-prashant-pinge,/book/show/22755901-sid-po,4.67
/review/list/33182504-prashant-pinge,/book/show/23152022-the-cemetery-sleeper,4.54
/review/list/33182504-prashant-pinge,/book/show/23157025-sceadu,4.07
/review/list/33182504-prashant-pinge,/book/show/29196770-adventure-on-wheels,4.0
/review/list/33182504-prashant-pinge,/book/show/32595776-raja-the-giant-donut,4.3
/review/list/33182504-prashant-pinge,/book/show/42269614-raja-balushahi-and-rani-rasmalai-in-mithaspur-other-adventures,5.0
/review/list/34101827-alicia-ehrhardt,/book/show/17899948-rebecca,4.22
/review/list/34101827-alicia-ehrhardt,/book/show/24275704-the-wake,4.37
/review/list/34101827-alicia-ehrhardt,/book/show/6609203-the-hound-of-the-baskervilles,4.14
/review/list/17488666-dennis-meredith,/book/show/17337253-the-rainbow-virus,3.87
/review/list/17488666-dennis-meredith,/book/show/31286362-the-rainbow-virus,3.87
/review/list/17488666-dennis-meredith,/book/show/31364983-shield-of-drani,4.01
/review/list/17488666-dennis-meredith,/book/show/32283502-murder-in-vail,4.29
/review/list/17488666-dennis-meredith,/book/show/32826681-don-t-look-back,4.2
/review/list/17488666-dennis-meredith,/book/show/34096799-in-the-space-of-an-atom,4.0
/review/list/17488666-dennis-meredith,/book/show/6944712-under-the-amoral-bridge,3.69
/review/list/16112063-david-brian,/book/show/11740839-christine,3.75
/review/list/16112063-david-brian,/book/show/17786279-a-game-of-thrones,4.45
/review/list/16112063-david-brian,/book/show/17888393-the-turtle-boy,3.59
/review/list/16112063-david-brian,/book/show/27687495-sour-candy,3.95
/review/list/16112063-david-brian,/book/show/28182569-the-complex,3.89
/review/list/16112063-david-brian,/book/show/30831912-norse-mythology,4.1
/review/list/16112063-david-brian,/book/show/31123849-savages,4.05
/review/list/16112063-david-brian,/book/show/7131611-lightning,4.07
/review/list/16112063-david-brian,/book/show/9832272-the-haunting-of-hill-house,3.87
/review/list/20729688-this-coull-chick,/book/show/12287665-take-this-regret,4.05
/review/list/20729688-this-coull-chick,/book/show/12586192-on-the-island,4.13
/review/list/20729688-this-coull-chick,/book/show/13261812-gone-girl,4.06
/review/list/20729688-this-coull-chick,/book/show/17204923-kindred,3.78
/review/list/20729688-this-coull-chick,/book/show/17344936-running-in-place,4.17
/review/list/20729688-this-coull-chick,/book/show/17376108-allure,4.24
/review/list/20729688-this-coull-chick,/book/show/18243857-incinerate,4.23
/review/list/20729688-this-coull-chick,/book/show/18329739-every-kiss,4.33
/review/list/20729688-this-coull-chick,/book/show/18394368-the-five-stages-of-falling-in-love,4.25
/review/list/20729688-this-coull-chick,/book/show/18483255-absolution,3.77
/review/list/20729688-this-coull-chick,/book/show/18710436-room-for-more,4.31
/review/list/20729688-this-coull-chick,/book/show/18753789-changing-course,4.06
/review/list/20729688-this-coull-chick,/book/show/18773155-legal-briefs,4.06
/review/list/20729688-this-coull-chick,/book/show/18780453-the-resurrection-of-aubrey-miller,4.09
/review/list/20729688-this-coull-chick,/book/show/18944120-roar,3.73
/review/list/20729688-this-coull-chick,/book/show/20725166-torn,3.84
/review/list/20729688-this-coull-chick,/book/show/20898613-the-home-court-advantage,3.97
/review/list/20729688-this-coull-chick,/book/show/25196552-every-glance,3.89
/review/list/20729688-this-coull-chick,/book/show/27747199-the-fall-up,4.06
/review/list/20729688-this-coull-chick,/book/show/27864156-sliding-down-the-sky,4.37
/review/list/20729688-this-coull-chick,/book/show/7600924-forbidden,4.05
/review/list/20729688-this-coull-chick,/book/show/7937843-room,4.05
/review/list/20729688-this-coull-chick,/book/show/8843801-eternal-rider,4.21
/review/list/30997061-cy-wyss,/book/show/18158022-your-first-1000-copies,4.12
/review/list/30997061-cy-wyss,/book/show/22590288-the-legacy,5.0
/review/list/30997061-cy-wyss,/book/show/22665576-a-month-of-bedtime-stories,4.52
/review/list/30997061-cy-wyss,/book/show/23338015-the-serenity-stone-murder,3.64
/review/list/30997061-cy-wyss,/book/show/23786178-last-second-chance,4.14
/review/list/30997061-cy-wyss,/book/show/23885936-dead-scary,4.35
/review/list/30997061-cy-wyss,/book/show/23935358-mickey-take,4.06
/review/list/30997061-cy-wyss,/book/show/24176196-descent-into-mayhem,3.93
/review/list/30997061-cy-wyss,/book/show/24282674-the-pink-dolphin-tale,4.55
/review/list/30997061-cy-wyss,/book/show/24374465-smile-now-cry-later,3.62
/review/list/30997061-cy-wyss,/book/show/24880513-the-rimmer-tree,4.43
/review/list/30997061-cy-wyss,/book/show/24973887-cyberbully-blues,4.1
/review/list/30997061-cy-wyss,/book/show/24995246-the-breaks,4.13
/review/list/30997061-cy-wyss,/book/show/25055762-gravitas,4.11
/review/list/30997061-cy-wyss,/book/show/25168905-augment,4.39
/review/list/30997061-cy-wyss,/book/show/25209710-infernal,4.6
/review/list/30997061-cy-wyss,/book/show/25251561-the-relationship-riddle,3.8
/review/list/30997061-cy-wyss,/book/show/25262736-where-dead-fish-go,5.0
/review/list/30997061-cy-wyss,/book/show/25295588-contact-us,3.81
/review/list/30997061-cy-wyss,/book/show/25385734-bullseye-breach,3.83
/review/list/30997061-cy-wyss,/book/show/25598754-grace-and-disgrace,3.94
/review/list/30997061-cy-wyss,/book/show/25958112-lunchtime-eavesdropper,4.47
/review/list/30997061-cy-wyss,/book/show/25969316-the-gay-detective,3.61
/review/list/30997061-cy-wyss,/book/show/36327173-the-gwythienian,4.31
/review/list/30997061-cy-wyss,/book/show/36483468-abandon-hope,4.22
/review/list/60551076-joshua-grant,/book/show/31931304-deep-space-accountant,4.0
/review/list/60551076-joshua-grant,/book/show/39707564-overcoming-anxiety-depression,4.44
/review/list/60551076-joshua-grant,/book/show/39920577-light-s-dawn,4.17
/review/list/60551076-joshua-grant,/book/show/40275054-civil-blood,5.0
/review/list/60551076-joshua-grant,/book/show/40862699-flow-like-lyrics,4.78
